titulo,fonte,quantidade_aparicoes,link
Morte de George Floyd gera reflexão sobre racismo em outras minorias dos EUA,ISTOÉ DINHEIRO,6,https://istoedinheiro.com.br/morte-de-george-floyd-gera-reflexao-sobre-racismo-em-outras-minorias-dos-eua
Fundação de Ashton Kutcher recebe aporte para investir em detecção de abuso sexual infantil,TudoCelular.com,6,https://www.tudocelular.com/tech/noticias/n140718/ashton-kutcher-thorn-ferramentas-inteligentes-prevencao-abuso-infantil-online.html
ADPF-347: sistema prisional no banco dos réus,Conectas,6,https://conectas.org/litigiopt/adpf-347-sistema-prisional-no-banco-dos-reus/
Família tenta provar inocência de homem reconhecido pela polícia em foto 3X4,G1,6,https://g1.globo.com/rj/rio-de-janeiro/noticia/2021/09/10/familia-tenta-provar-inocencia-de-homem-reconhecido-pela-policia-em-foto-3x4.ghtml
Reconhecimento facial: a tecnologia no combate à violência dos torcedores,O POVO,6,https://mais.opovo.com.br/reportagens-especiais/2025/02/06/reconhecimento-facial-a-tecnologia-no-combate-a-violencia-dos-torcedores.html
Reconhecimento facial leva à prisão de procurado e reforça resultados da segurança em Indaiatuba,Jornal Mais Expressão,6,https://maisexpressao.com.br/noticia/reconhecimento-facial-leva-a-prisao-de-procurado-e-reforca-resultados-da-seguranca-em-indaiatuba-78371.html
O coletivo de juristas negras que quer promover justiça para o povo negro,Marco Zero Conteúdo,6,https://marcozero.org/o-coletivo-de-juristas-negras-que-quer-promover-justica-para-o-povo-negro/
Por que os brancos evocam o 'Dia da Consciência Humana'?,Pragmatismo Político,6,https://www.pragmatismopolitico.com.br/2018/11/brancos-dia-da-consciencia-humana.html
TJ-SP anula reconhecimento fotográfico e absolve acusado de roubo majorado,Consultor Jurídico,6,https://www.conjur.com.br/2023-mar-30/tj-sp-anula-reconhecimento-fotografico-absolve-acusado-roubo/
Condenado a 73 anos de prisão por 17 estupros é preso com auxílio de IA em SP; vídeo,O Globo,6,https://oglobo.globo.com/brasil/sao-paulo/noticia/2025/01/10/condenado-a-73-anos-de-prisao-por-17-estupros-e-preso-com-auxilio-de-ia-em-sp.ghtml
"Vivi para contar: 'Me confundiram duas vezes com uma foragida na mesma festa', diz jovem alvo de reconhecimento facial",O Globo,6,https://oglobo.globo.com/brasil/noticia/2024/01/05/vivi-para-contar-me-confundiram-duas-vezes-com-uma-foragida-na-mesma-festa-diz-jovem-alvo-de-reconhecimento-facial.ghtml
Professores de Meriti lançam projeto de fortalecimento de identidade e combate ao racismo,O Dia,6,https://odia.ig.com.br/sao-joao-de-meriti/2025/11/7161777-professores-de-meriti-lancam-projeto-de-fortalecimento-de-identidade-e-combate-ao-racismo.html
Reconhecimento facial: veja ranking de transparência de iniciativas que usam a tecnologia pelo país,O Globo,6,https://oglobo.globo.com/brasil/noticia/2024/10/04/reconhecimento-facial-veja-ranking-de-transparencia-de-iniciativas-que-usam-a-tecnologia-pelo-pais.ghtml
Carnaval tem primeiros presos a partir do uso do monitoramento de câmeras,O Globo,6,https://oglobo.globo.com/brasil/noticia/2025/02/28/carnaval-tem-primeiros-presos-a-partir-do-uso-do-monitoramento-de-cameras.ghtml
Reconhecimento facial já prendeu 214 pessoas em estádios de SP,Poder360,6,https://www.poder360.com.br/poder-seguranca-publica/reconhecimento-facial-ja-prendeu-214-pessoas-em-estadios-de-sp/
"A conturbada vida de João Cândido, líder da Revolta da Chibata preso, expulso da Marinha e internado como louco",BBC,6,https://www.bbc.com/portuguese/brasil-50680851
Schietti e Lanfredi: Reconhecimento de pessoas e justiça,Consultor Jurídico,6,https://www.conjur.com.br/2022-dez-07/schietti-lanfredi-reconhecimento-pessoas-justica/
Dia da Consciência Negra: O que a negritude de Machado de Assis diz sobre como Brasil lida com racismo,BBC,6,https://www.bbc.com/portuguese/articles/cl7xvyz1eyro
100+ Frases de Consciência Negra: Mensagens e Imagens para o Dia 20 de Novembro,Perfect Corp.,6,https://www.perfectcorp.com/pt/consumer/blog/ai-chat/frases-imagens-dia-da-consciencia-negra
Idec notifica Hering por coleta de dados faciais para publicidade,Idec - Instituto de Defesa de Consumidores,6,https://idec.org.br/noticia/idec-notifica-hering-por-coleta-de-dados-faciais-para-publicidade
Tecnologias da Celepar facilitam aprendizado e o dia a dia da comunidade escolar,Governo do Estado do Paraná,6,https://www.parana.pr.gov.br/aen/Noticia/Tecnologias-da-Celepar-facilitam-aprendizado-e-o-dia-dia-da-comunidade-escolar
São Paulo combate discriminação racial e reconhece comunidades remanescentes de quilombos,Click Guarulhos,6,https://www.clickguarulhos.com.br/2019/05/12/sao-paulo-combate-discriminacao-racial-e-reconhece-comunidades-remanescentes-de-quilombos/
O golpe da biometria,G1,6,https://g1.globo.com/fantastico/video/o-golpe-da-biometria-13568788.ghtml
ES implanta novo sistema de reconhecimento facial de condutores,Detran-ES,6,https://detran.es.gov.br/Not%C3%ADcia/detran-es-implanta-novo-sistema-de-reconhecimento-facial-de-condutores
Primeira reitora negra de instituição federal toma posse,O Globo,6,https://oglobo.globo.com/brasil/educacao/primeira-reitora-negra-de-instituicao-federal-toma-posse-8042333
Foto com presente? Polícia Civil do Paraná alerta população sobre novo golpe,Governo do Estado do Paraná,6,https://www.parana.pr.gov.br/aen/Noticia/Foto-com-presente-Policia-Civil-do-Parana-alerta-populacao-sobre-novo-golpe
Resumo do Estatuto da Igualdade Racial para a SEFAZ-BA,Estratégia Concursos,7,https://www.estrategiaconcursos.com.br/blog/estatuto-igualdade-racial-sefaz-ba/
"Racismo e falta de representação na mídia afetam saúde mental das mulheres negras, avalia pesquisadora",Sul 21,7,https://sul21.com.br/entrevistasz_areazero/2015/11/racismo-e-falta-de-representacao-na-midia-afetam-saude-mental-das-mulheres-negras-avalia-pesquisadora/
O raríssimo momento em que o racismo foi enfraquecido no país,VEJA,7,https://veja.abril.com.br/coluna/veja-gente/o-rarissimo-momento-em-que-o-racismo-foi-enfraquecido-no-pais/
Câmeras de 360 graus e que fazem reconhecimento facial vão auxiliar na captura de criminosos em BH,Hoje em Dia,7,https://www.hojeemdia.com.br/minas/cameras-de-360-graus-e-que-fazem-reconhecimento-facial-v-o-auxiliar-na-captura-de-criminosos-em-bh-1.719627
'Mulheres negras não conseguem acordar um dia e dizer: hoje vou deixar meu ativismo em casa',Sul 21,7,https://sul21.com.br/noticias/entrevistas/2019/11/mulheres-negras-nao-conseguem-acordar-um-dia-e-dizer-hoje-vou-deixar-meu-ativismo-em-casa/
Golpistas usam reconhecimento facial para fazer idosos contratarem empréstimos consignados no RS,G1,7,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2022/03/28/golpistas-usam-reconhecimento-facial-para-fazer-idosos-contratarem-emprestimos-consignados-no-rs.ghtml
"'Saravá': a palavra de origem afro que marcou MPB, escancarou preconceitos e hoje estampa itens de decoração",BBC,7,https://www.bbc.com/portuguese/articles/cr5edg4d84no
"Novembro. Atenção para não cometer excessos ao divulgar a consciência negra, por Mônica Aguiar",Agência Patrícia Galvão,7,https://agenciapatriciagalvao.org.br/violencia/racismo/novembro-atencao-para-nao-cometer-excessos-ao-divulgar-a-consciencia-negra-por-monica-aguiar/
Não caia no golpe! INSS não pede documentos por mensagem de texto,Portal Brasil,7,https://www.gov.br/pt-br/noticias/trabalho-e-previdencia/2022/07/nao-caia-no-golpe-inss-nao-pede-documentos-por-mensagem-de-texto
Taylor Swift ameaça processar Microsoft por causa de IA racista,Meio Bit,7,https://meiobit.com/411510/taylor-swift-ameaca-processar-microsoft-por-causa-de-ia-racista/
Advogado afirma que membro da Mancha procurado estava a 400 km de briga,Folha de S.Paulo,7,https://www1.folha.uol.com.br/cotidiano/2024/11/advogado-afirma-que-membro-da-mancha-procurado-estava-a-400-km-de-briga.shtml
Família diz que produtor está preso injustamente há 15 dias após reconhecimento por foto,Extra online,7,https://extra.globo.com/casos-de-policia/familia-diz-que-produtor-esta-preso-injustamente-ha-15-dias-apos-reconhecimento-por-foto-24645564.html
"Velocidade, segurança e baixo índice de falhas: biometria facial agrada a Grêmio e Inter, apesar de ainda apresentar desafios",GZH,7,https://gauchazh.clicrbs.com.br/esportes/noticia/2025/08/velocidade-seguranca-e-baixo-indice-de-falhas-biometria-facial-agrada-a-gremio-e-inter-apesar-de-ainda-apresentar-desafios-cme01oidz00zv012xdths2qvp.html
Ensino obrigatório de História e Cultura Afro-brasileira faz 20 anos — Ministério da Educação,Governo Federal,7,https://www.gov.br/mec/pt-br/assuntos/noticias/2023/marco/ensino-obrigatorio-de-historia-e-cultura-afro-brasileira-faz-20-anos
MDHC lança pesquisa “Respeite Meu Terreiro” durante seminário sobre envelhecimento na matriz africana,GOV.BR,7,https://www.gov.br/mdh/pt-br/assuntos/noticias/2025/novembro/mdhc-lanca-pesquisa-201crespeite-meu-terreiro201d-durante-seminario-sobre-envelhecimento-na-matriz-africana
RJ – Comunidade quilombola de Prodígio recebe relatório de identificação de território,Combate Racismo Ambiental,7,https://racismoambiental.net.br/2017/10/03/rj-comunidade-quilombola-de-prodigio-recebe-relatorio-de-identificacao-de-territorio/
"""Orfeu Negro"": o filme brasileiro que conquistou o Oscar, mas teve sua autoria cultural ignorada",Terra,7,"https://www.terra.com.br/diversao/orfeu-negro-o-filme-brasileiro-que-conquistou-o-oscar-mas-teve-sua-autoria-cultural-ignorada,4d4ccec1f1167276d8a977ff07325475iqstomnc.html"
Drone com reconhecimento facial alerta polícia e foragido é preso em Balneário Camboriú,NSC Total,7,https://www.nsctotal.com.br/noticias/drone-com-reconhecimento-facial-alerta-policia-e-foragido-e-preso-em-balneario-camboriu
Literatura reflete desigualdade racial no Brasil,Jornal da USP,7,https://jornal.usp.br/atualidades/literatura-reflete-desigualdade-racial-no-brasil/
Comunidade quilombola é reconhecida como beneficiária da Reforma Agrária no Ceará,Combate Racismo Ambiental,7,https://racismoambiental.net.br/2018/11/22/comunidade-quilombola-e-reconhecida-como-beneficiaria-da-reforma-agraria-no-ceara/
Reconhecimento facial garante segurança em votações na Assembleia do RN,Assembleia Legislativa do Rio Grande do Norte,7,http://www.al.rn.leg.br/noticia/24791/reconhecimento-facial-garante-seguranca-em-votacoes-na-assembleia-do-rn
Novo golpe rouba imagem do rosto e acessa app de banco; saiba se proteger,TechTudo,7,https://www.techtudo.com.br/noticias/2024/05/novo-golpe-rouba-imagem-do-rosto-e-acessa-app-de-banco-saiba-se-proteger-edapps.ghtml
Artigo: Negros e negras no Sistema de Justiça Brasileiro,Correio Braziliense,7,https://www.correiobraziliense.com.br/opiniao/2023/09/5122042-artigo-negros-e-negras-no-sistema-de-justica-brasileiro.html
Maquiagem exótica pode enganar reconhecimento facial em fotos do Facebook,TechTudo,7,https://www.techtudo.com.br/noticias/2014/07/maquiagem-exotica-pode-enganar-reconhecimento-facial-em-fotos-do-facebook.ghtml
Como funcionam as novas fraudes com cartão de crédito,VEJA,7,https://veja.abril.com.br/economia/como-funcionam-as-novas-fraudes-com-cartao-de-credito/
"Feminismo Negro no Brasil: história, pautas e conquistas",Politize!,7,https://www.politize.com.br/feminismo-negro-no-brasil/
Proibição do tráfico de escravos no século XIX ilustra cinismo e racismo na formação social do Brasil,O Globo,7,https://oglobo.globo.com/brasil/historia/proibicao-do-trafico-de-escravos-no-seculo-xix-ilustra-cinismo-racismo-na-formacao-social-do-brasil-21698158
Historiadora fala sobre “as lições que o mundo precisa aprender” em relações raciais,UN News,7,https://news.un.org/pt/story/2020/12/1734822
"Tecnologia digital sendo usada como nunca para rastrear pessoas, alerta Bachelet",UN News,7,https://news.un.org/pt/story/2020/06/1718202
Procedimento facial estético feito por cirurgiões-dentistas: o que diz Conselho Federal,G1,7,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/09/28/procedimento-facial-estetico-feito-por-cirurgioes-dentistas-o-que-diz-conselho-federal.ghtml
Biometria facial: identificação x autenticação na regulamentação da IA,StartSe,7,https://www.startse.com/artigos/biometria-facial-identificacao-x-autenticacao-na-regulamentacao-da-ia/
"Criminosos focam em golpes mais lucrativos, usam IA e ameaçam Black Friday",InfoMoney,7,https://www.infomoney.com.br/mercados/fraudes-black-friday-aumento-ticket-medio-ia/
STF reconhece violação massiva de direitos no sistema carcerário brasileiro,Portal STF,7,https://portal.stf.jus.br/noticias/verNoticiaDetalhe.asp?idConteudo=515220&ori=1
Black Friday: veja como se proteger do golpe da letra trocada,InfoMoney,7,https://www.infomoney.com.br/consumo/black-friday-veja-como-se-proteger-do-golpe-da-letra-trocada/
Justiça é Reconhecer: Racismo é Violação de Direitos Humanos,TJPE,7,https://portal.tjpe.jus.br/comunicacao/noticias/-/asset_publisher/ubhL04hQXv5n/content/id/8327434
Brasil e Colômbia assinam cooperação de combate à discriminação,Agência Brasil,7,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2023-07/brasil-e-colombia-assinam-cooperacao-de-combate-discriminacao
A pobreza brasileira tem cor e é preta,Nexo Jornal,7,https://www.nexojornal.com.br/a-pobreza-brasileira-tem-cor-e-e-preta
‘Vai ficar famoso’: Havan expõe rostos de suspeitos por furtos em lojas; advogados alertam,ND Mais,7,https://ndmais.com.br/seguranca/vai-ficar-famoso-havan-expoe-rostos-de-suspeitos-por-furtos-em-lojas-advogados-alertam/
Pesquisadores driblam sistemas de reconhecimento facial usando máscara bizarra,Canaltech,7,https://canaltech.com.br/bizarro/pesquisadores-driblam-sistemas-de-reconhecimento-facial-usando-mascara-bizarra-157993/
Jovens lideranças negras representam o Brasil em Fórum Internacional na Costa Rica,As Nações Unidas no Brasil,7,https://brasil.un.org/pt-br/143062-jovens-lideran%C3%A7as-negras-representam-o-brasil-em-f%C3%B3rum-internacional-na-costa-rica
Usaram Morgan Freeman para deslegitimar a luta contra o racismo no Brasil,Mundo Negro,7,https://mundonegro.inf.br/usaram-morgan-freeman-para-deslegitimar-a-luta-contra-o-racismo-no-brasil/
TST vai usar reconhecimento facial em prova de vida para aposentados,Consultor Jurídico,7,https://www.conjur.com.br/2021-out-19/tst-usar-reconhecimento-facial-prova-vida-aposentados/
'Blackface’: prefeita publica vídeo no Dia da Consciência Negra e apaga post após repercussão negativa no Piauí,G1,7,https://g1.globo.com/pi/piaui/noticia/2025/11/21/blackface-prefeita-dia-da-consciencia-negra-piaui.ghtml
Brasil celebra o Dia Nacional de Zumbi e da Consciência Negra com foco no combate às desigualdades e na valorização do povo negro,Contraf-CUT,7,https://contrafcut.com.br/noticias/brasil-celebra-o-dia-nacional-de-zumbi-e-da-consciencia-negra-com-foco-no-combate-as-desigualdades-e-na-valorizacao-do-povo-negro/
Professora de Joinville fantasiada com blackface gera discussão nas redes sociais,GZH,7,https://gauchazh.clicrbs.com.br/geral/noticia/2015/06/professora-de-joinville-fantasiada-com-blackface-gera-discussao-nas-redes-sociais-4788254.html
Homem é preso após ser flagrado por sistema de reconhecimento - iBahia,iBahia,7,https://www.ibahia.com/salvador/homem-e-preso-apos-ser-flagrado-por-sistema-de-reconhecimento
Facebook melhora reconhecimento facial e chega quase ao nível humano,TechTudo,7,https://www.techtudo.com.br/noticias/2014/03/facebook-melhora-reconhecimento-facial-e-chega-quase-ao-nivel-humano.ghtml
"Sistemas de reconhecimento facial apresentam falhas no Brasil, segundo especialistas",Portal do Zacarias,7,https://portaldozacarias.com.br/site/noticia/sistemas-de-reconhecimento-facial-apresentam-falhas-no-brasil--segundo-especialistas/
Entrevista com Alva Helena de Almeida: um olhar sobre a saúde da população negra brasileira,Jornal A Verdade,7,https://averdade.org.br/2024/02/entrevista-com-alva-helena-sobre-a-saude-da-populacao-negra/
Polícia pede prisão de seguranças que torturaram adolescente em supermercado de SP,O Globo,7,https://oglobo.globo.com/politica/policia-pede-prisao-de-segurancas-que-torturaram-adolescente-em-supermercado-de-sp-23927448
Câmeras do programa Smart Sampa ajudam polícia a prender mulher suspeita de aplicar golpes,R7,7,https://record.r7.com/balanco-geral-manha/video/cameras-do-programa-smart-sampa-ajudam-policia-a-prender-mulher-suspeita-de-aplicar-golpes-06012025/
Precisamos falar sobre branquitude e seu papel na luta antirracista,Globo,7,https://revistagalileu.globo.com/Sociedade/noticia/2020/07/precisamos-falar-sobre-branquitude-e-seu-papel-na-luta-antirracista.html
Dia da Consciência Negra: 20 novembro é feriado de luta,TVT News,7,https://tvtnews.com.br/dia-da-consciencia-negra-20-novembro-e-feriado-de-luta/
Este método que combate fraude na biometria facial de seus dispositivos,Exame,7,https://exame.com/bussola/este-metodo-que-combate-fraude-na-biometria-facial-de-seus-dispositivos/
MT deve contratar tecnologia de reconhecimento facial e continua estudo sobre implantação de câmeras em policiais,Olhar Direto,7,https://www.olhardireto.com.br/noticias/exibir.asp?id=493260&noticia=mt-deve-contratar-tecnologia-de-reconhecimento-facial-e-continua-estudo-sobre-implantacao-de-cameras-em-policiais&edicao=2
"Engenheira perde R$ 16,4 mil após falsa gerente de banco ligar e dizer que senha vazou em Araçatuba",G1,7,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2025/11/07/engenheira-perde-r-164-mil-apos-falsa-gerente-de-banco-ligar-e-dizer-que-senha-vazou-em-aracatuba.ghtml
Homem passa 1 ano e meio preso injustamente em SP após reconhecimento por foto; estado é condenado a pagar R$ 350 mil,G1,7,https://g1.globo.com/sp/sao-paulo/noticia/2025/09/13/homem-passa-1-ano-e-meio-preso-injustamente-em-sp-apos-reconhecimento-por-foto-estado-e-condenado-a-pagar-r-350-mil.ghtml
Negro ou preto? Lideranças negras refletem sobre o uso dos termos ao longo da história,Estado de Minas,7,"https://www.em.com.br/app/noticia/gerais/2020/11/20/interna_gerais,1208016/negro-ou-preto-liderancas-negras-refletem-sobre-o-uso-dos-termos-ao-l.shtml"
Edições Sesc lançam Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,ESG Inside,7,https://esginside.com.br/2024/04/05/edicoes-sesc-lancam-racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/
O reconhecimento facial abre caminho para o pesadelo de George Orwell,El País Brasil,7,https://brasil.elpais.com/brasil/2018/01/05/tecnologia/1515156123_044505.html
"Para reduzir fraudes, Banco do Brasil incorpora biometria facial em transações de pagamento",TI INSIDE Online,7,https://tiinside.com.br/04/04/2024/para-reduzir-fraudes-banco-do-brasil-incorpora-biometria-facial-em-transacoes-de-pagamento/
OVALE: Procurado é preso com auxílio de câmeras no centro de São José,sampi.net.br,7,https://sampi.net.br/ovale/noticias/2929864/vale-do-paraiba/2025/09/procurado-e-preso-com-auxilio-de-cameras-no-centro-de-sao-jose
Racismo e preconceito ainda são fortes na publicidade brasileira,Estado de Minas,7,"https://www.em.com.br/app/noticia/feminino-e-masculino/2019/11/24/interna_feminino_e_masculino,1103250/racismo-e-preconceito-ainda-sao-fortes-na-publicidade-brasileira.shtml"
Auxílio-reclusão: impactos da suspensão do que Bolsonaro chama de “salário do crime”,Jornal da Paraíba,7,https://jornaldaparaiba.com.br/comunidade/auxilio-reclusao-impactos-da-suspensao-do-que-bolsonaro-chama-de-salario-do-crime
"Lei amplia a 30% as vagas para negros, indígenas e quilombolas em concursos",Senado Federal,7,https://www12.senado.leg.br/noticias/materias/2025/06/06/lei-amplia-a-30-as-vagas-para-negros-indigenas-e-quilombolas-em-concursos
Evolução dos direitos da população LGBTQIA + é examinada em audiência pública,Portal da Câmara dos Deputados,7,https://www2.camara.leg.br/atividade-legislativa/comissoes/comissoes-permanentes/cdhm/noticias/evolucao-dos-direitos-da-populacao-lgbtqia-e-examinada-em-audiencia-publica
Entidades mobilizam parlamentares para PLs contra uso de reconhecimento facial,TELETIME News,7,https://teletime.com.br/21/06/2022/entidades-mobilizam-parlamentares-para-pls-contra-uso-de-reconhecimento-facial/
"Eleições EUA 2024: por que identidade racial de Kamala é questionada, e não só por Trump?",BBC,7,https://www.bbc.com/portuguese/articles/c07n210yl38o
Sistema de reconhecimento facial da PF traz riscos e fere a Constituição,TeleSíntese,7,https://telesintese.com.br/sistema-de-reconhecimento-facial-da-pf-traz-riscos-e-fere-a-constituicao/
Iniciativa inédita no país: Programa da Advocacia Negra (PAN) é lançado pela OAB/RS,OAB/RS,7,https://www2.oabrs.org.br/noticia/iniciativa-inedita-no-pais-programa-da-advocacia-negra-pan-e-lancado-pela-oab-rs/65685
Pesquisadora explica conceito de branquitude como privilégio estrutural,Agência Fiocruz de Notícias,7,https://agencia.fiocruz.br/pesquisadora-explica-conceito-de-branquitude-como-privilegio-estrutural
"OAB/RS notifica judicialmente a Meta, empresa dona do WhatsApp, buscando soluções contra golpe do falso advogado",OAB/RS,7,https://www2.oabrs.org.br/noticia/oab-rs-notifica-judicialmente-a-meta-empresa-dona-do-whatsapp-buscando-solucoes-contra-golpe-do-falso-advogado/65706
Polícia de SP inaugura laboratório de reconhecimento facial,Tecnoblog,7,https://tecnoblog.net/noticias/policia-civil-sao-paulo-inaugura-laboratorio-reconhecimento-facial/
Júri do flamenguista acusado de atirar garrafa que matou torcedora do Palmeiras entra no segundo dia,G1,7,https://g1.globo.com/sp/sao-paulo/noticia/2025/05/20/juri-do-flamenguista-acusado-de-atirar-garrafa-que-matou-torcedora-do-palmeiras.ghtml
Uma saída negra e brasileira ao socialismo,Esquerda Online,7,https://esquerdaonline.com.br/2019/09/10/uma-saida-negra-e-brasileira-ao-socialismo/
"81% veem racismo no Brasil, mas só 34% admitem preconceito contra negros",Poder360,7,https://www.poder360.com.br/brasil/81-veem-racismo-no-brasil-mas-so-34-admitem-preconceito-contra-negros/
Dia da Consciência Negra: racismo e discriminação ainda reforçam vulnerabilidade da população negra ao HIV,UNAIDS Brasil,7,https://unaids.org.br/2017/11/dia-da-consciencia-negra-racismo-e-discriminacao-ainda-reforcam-vulnerabilidade-da-populacao-negra-ao-hiv/
Educação antirracista perde espaço nas escolas 2 décadas após lei que obriga ensino de história afro-brasileira,G1,7,https://g1.globo.com/educacao/noticia/2023/11/20/educacao-antirracista-perde-espaco-nas-escolas-2-decadas-apos-lei-que-obriga-ensino-de-historia-afro-brasileira.ghtml
Racismo e capacitismo: como a discriminação racial impacta a vida de pessoas negras com deficiência,Terra,7,"https://www.terra.com.br/nos/racismo-e-capacitismo-como-a-discriminacao-racial-impacta-a-vida-de-pessoas-negras-com-deficiencia,37c9e531c2a65134f058f430fc6d7eac6vs8j4lw.html"
Livro didático: educação para as relações etnicorraciais,ANF - Agência de Notícias das Favelas,7,https://www.anf.org.br/livro-didatico-educacao-para-as-relacoes-etnicorraciais/
União pede desculpas por atos causados pelo racismo estrutural no País — Advocacia-Geral da União,Governo Federal,7,https://www.gov.br/agu/pt-br/comunicacao/noticias/uniao-pede-desculpas-por-atos-causados-pelo-racismo-estrutural-no-pais
Homem apontado como membro de máfia chinesa é reconhecido por câmeras de monitoramento e preso em SP,Terra,7,"https://www.terra.com.br/noticias/brasil/cidades/homem-apontado-como-membro-de-mafia-chinesa-e-reconhecido-por-cameras-de-monitoramento-e-preso-em-sp,2dec7038b542d97e0d8e95605453f7c87ffpnzmn.html"
O experimento psicológico com bonecas que venceu a segregação racial nos EUA,Superinteressante,7,https://super.abril.com.br/historia/o-experimento-psicologico-com-bonecas-que-venceu-a-segregacao-racial-nos-eua/
Organização pretende acionar a Justiça contra revogação de medida que reconhecia práticas de matriz africana no SUS do Rio,O Globo,7,https://oglobo.globo.com/rio/noticia/2025/03/29/organizacao-pretende-acionar-a-justica-contra-revogacao-de-medida-que-reconhecia-praticas-de-matriz-africana-no-sus-do-rio.ghtml
Fux e Dino votam para reconhecer violação sistemática de direitos da população negra,Valor Econômico,7,https://valor.globo.com/brasil/noticia/2025/11/26/fux-e-dino-votam-para-reconhecer-violacao-sistematica-de-direitos-da-populacao-negra.ghtml
Cartilha do Ministério da Justiça ensina a identificar e denunciar racismo,Agência Brasil,7,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2016-11/cartilha-do-ministerio-da-justica-ensina-identificar-e-denunciar
"Especialistas da ONU denunciam racismo sistemático no Brasil: ""herança de seu passado escravagista""",Exame,7,https://exame.com/esg/especialistas-da-onu-denunciam-racismo-sistematico-no-brasil-heranca-de-seu-passado-escravagista/
Entidades utilizavam fotos manipuladas para fraudar biometria de aposentados do INSS,Gazeta do Povo,7,https://www.gazetadopovo.com.br/economia/entidades-fotos-manipuladas-fraudar-biometria-inss/
Relatório evidencia racismo estrutural no sistema de justiça brasileiro e propõe ações para enfrentá-lo,Jornal da USP,7,https://jornal.usp.br/campus-ribeirao-preto/relatorio-evidencia-racismo-estrutural-no-sistema-de-justica-brasileiro-e-propoe-acoes-para-enfrenta-lo/
DetranRS implementa reconhecimento facial nos exames de habilitação,DetranRS,7,https://www.detran.rs.gov.br/detranrs-implementa-reconhecimento-facial-nos-exames-de-habilitacao
Sistema do TJDFT possibilita apresentação de pessoas em cumprimento de pena por celular,TJDFT,7,https://www.tjdft.jus.br/institucional/imprensa/noticias/2021/agosto/tjdft-realiza-apresentacao-de-presos-por-meio-do-celular
"Gil: ""Estamos em processo de reconhecimento da importância do negro na vida brasileira""",Revista Fórum,7,https://revistaforum.com.br/brasil/2017/11/20/gil-estamos-em-processo-de-reconhecimento-da-importncia-do-negro-na-vida-brasileira-24215.html
Estado do RJ concentra 81% das prisões indevidas por reconhecimento fotográfico,CNN Brasil,7,https://www.cnnbrasil.com.br/nacional/estado-do-rj-concentra-81-das-prisoes-indevidas-por-reconhecimento-fotografico/
Vepera realiza audiência informativa para presos em regime aberto,TJDFT,7,https://www.tjdft.jus.br/institucional/imprensa/noticias/2024/abril/vepera-realiza-audiencia-informativa-para-presos-em-regime-aberto
Reconhecimento facial confunde gêmeos e causa transtorno com bancos e gov.br,Folha de S.Paulo,7,https://www1.folha.uol.com.br/tec/2024/03/reconhecimento-facial-confunde-gemeos-e-causa-transtorno-com-bancos-e-govbr.shtml
"Nem morena, nem mulata",Revista Fórum,7,https://revistaforum.com.br/mulher/2015/3/5/nem-morena-nem-mulata-11697.html
Governo brasileiro lança estratégia para diminuir violência contra jovens negros,As Nações Unidas no Brasil,7,https://brasil.un.org/pt-br/81786-governo-brasileiro-lan%C3%A7a-estrat%C3%A9gia-para-diminuir-viol%C3%AAncia-contra-jovens-negros
Como os EUA inspiraram o nazismo,Gazeta do Povo,7,https://www.gazetadopovo.com.br/ideias/atrocidades-raciais-dos-eua-serviram-de-modelo-para-o-nazismo-0jx4olii9906hxslb92p7ti7d/
Por que Rachel Dolezal não pode ser considerada 'transracial'? Entenda a ciência da raça,Globo,7,https://revistagalileu.globo.com/Ciencia/noticia/2015/06/entenda-ciencia-da-raca.html
"'Efeito racial', 'preto e pobre como principal alvo': veja o que disseram ministros em votação que mandou soltar porteiro identificado por foto",G1,7,https://g1.globo.com/rj/rio-de-janeiro/noticia/2023/05/12/efeito-racial-preto-e-pobre-como-principal-alvo-veja-o-que-disseram-ministros-em-votacao-que-mandou-soltar-porteiro-identificado-por-foto.ghtml
Entidades dos EUA pedem regulamentação do uso de drones,Consultor Jurídico,7,https://www.conjur.com.br/2020-jun-28/instituicoes-eua-pedem-regulamentacao-uso-drones-policia/
Governo divulga ações para lideranças religiosas de matriz africana,Agência Brasil,7,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2025-01/governo-divulga-acoes-liderancas-religiosas-de-matriz-africana
"Elon Musk e o ""fardo do nerd branco""",Outras Palavras,7,https://outraspalavras.net/outrasmidias/elon-musk-e-o-fardo-do-nerd-branco/
Reconhecimento Facial chega a marca de 1.000 foragidos da Justiça localizados,Mais Região,7,https://www.maisregiao.com.br/noticia/66870/reconhecimento-facial-chega-a-marca-de-1-000-foragidos-da-justica-localizados
Derrite: Atirador de Gritzbach foi identificado por reconhecimento facial,UOL Notícias,7,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2025/01/16/gritzbach-assassinato-reconhecimento-facial-pm.htm
